Date,Label,BenchSuite,BenchItem,Engine,Version,Config,Machine,Metric,Avg ,95,5,Min,Max,timestamp
2022-11-05,NIGHTLY_RUN,PolybenchC,ludcmp,jsc ,dc6a2b2784f6b088142cd583dd25f9d14b9cae03,bbq,x86-64,execution_time,0.325935,0.325935,0.325935,0.325935,0.325935,2023-04-13 10:46:02.047156-04
2022-11-05,NIGHTLY_RUN,PolybenchC,lu,jsc ,dc6a2b2784f6b088142cd583dd25f9d14b9cae03,bbq,x86-64,execution_time,0.345375,0.345375,0.345375,0.345375,0.345375,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,bicg,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,omg,x86-64,execution_time,0.034479,0.034479,0.034479,0.034479,0.034479,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,mvt,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,omg,x86-64,execution_time,0.032188,0.032188,0.032188,0.032188,0.032188,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,atax,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,omg,x86-64,execution_time,0.034622,0.034622,0.034622,0.034622,0.034622,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,gemver,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,omg,x86-64,execution_time,0.033663,0.033663,0.033663,0.033663,0.033663,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,trmm,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,omg,x86-64,execution_time,0.038164,0.038164,0.038164,0.038164,0.038164,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,doitgen,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,omg,x86-64,execution_time,0.040783,0.040783,0.040783,0.040783,0.040783,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,syrk,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,omg,x86-64,execution_time,0.041188,0.041188,0.041188,0.041188,0.041188,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,correlation,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,omg,x86-64,execution_time,0.045006,0.045006,0.045006,0.045006,0.045006,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,covariance,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,omg,x86-64,execution_time,0.044332,0.044332,0.044332,0.044332,0.044332,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,symm,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,omg,x86-64,execution_time,0.05064,0.05064,0.05064,0.05064,0.05064,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,syr2k,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,omg,x86-64,execution_time,0.050478,0.050478,0.050478,0.050478,0.050478,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,gemm,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,omg,x86-64,execution_time,0.048289,0.048289,0.048289,0.048289,0.048289,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,gramschmidt,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,omg,x86-64,execution_time,0.050608,0.050608,0.050608,0.050608,0.050608,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,2mm,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,omg,x86-64,execution_time,0.053934,0.053934,0.053934,0.053934,0.053934,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,nussinov,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,omg,x86-64,execution_time,0.056584,0.056584,0.056584,0.056584,0.056584,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,adi,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,omg,x86-64,execution_time,0.100166,0.100166,0.100166,0.100166,0.100166,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,3mm,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,omg,x86-64,execution_time,0.068844,0.068844,0.068844,0.068844,0.068844,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,fdtd-2d,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,omg,x86-64,execution_time,0.064518,0.064518,0.064518,0.064518,0.064518,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,jacobi-2d,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,omg,x86-64,execution_time,0.070446,0.070446,0.070446,0.070446,0.070446,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,seidel-2d,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,omg,x86-64,execution_time,0.194054,0.194054,0.194054,0.194054,0.194054,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,heat-3d,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,omg,x86-64,execution_time,0.094159,0.094159,0.094159,0.094159,0.094159,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,cholesky,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,omg,x86-64,execution_time,0.137073,0.137073,0.137073,0.137073,0.137073,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,ludcmp,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,omg,x86-64,execution_time,0.152712,0.152712,0.152712,0.152712,0.152712,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,lu,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,omg,x86-64,execution_time,0.153672,0.153672,0.153672,0.153672,0.153672,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,bicg,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,int,x86-64,execution_time,0.019804,0.019804,0.019804,0.019804,0.019804,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,mvt,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,int,x86-64,execution_time,0.021651,0.021651,0.021651,0.021651,0.021651,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,atax,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,int,x86-64,execution_time,0.021519,0.021519,0.021519,0.021519,0.021519,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,gemver,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,int,x86-64,execution_time,0.02806,0.02806,0.02806,0.02806,0.02806,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,trmm,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,int,x86-64,execution_time,0.129656,0.129656,0.129656,0.129656,0.129656,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,doitgen,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,int,x86-64,execution_time,0.1886,0.1886,0.1886,0.1886,0.1886,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,syrk,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,int,x86-64,execution_time,0.233469,0.233469,0.233469,0.233469,0.233469,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,correlation,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,int,x86-64,execution_time,0.234797,0.234797,0.234797,0.234797,0.234797,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,covariance,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,int,x86-64,execution_time,0.208271,0.208271,0.208271,0.208271,0.208271,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,symm,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,int,x86-64,execution_time,0.24258,0.24258,0.24258,0.24258,0.24258,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,syr2k,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,int,x86-64,execution_time,0.299292,0.299292,0.299292,0.299292,0.299292,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,gemm,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,int,x86-64,execution_time,0.311756,0.311756,0.311756,0.311756,0.311756,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,gramschmidt,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,int,x86-64,execution_time,0.38824,0.38824,0.38824,0.38824,0.38824,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,2mm,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,int,x86-64,execution_time,0.439385,0.439385,0.439385,0.439385,0.439385,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,nussinov,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,int,x86-64,execution_time,0.562675,0.562675,0.562675,0.562675,0.562675,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,adi,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,int,x86-64,execution_time,0.730557,0.730557,0.730557,0.730557,0.730557,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,3mm,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,int,x86-64,execution_time,0.768932,0.768932,0.768932,0.768932,0.768932,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,fdtd-2d,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,int,x86-64,execution_time,0.67579,0.67579,0.67579,0.67579,0.67579,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,jacobi-2d,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,int,x86-64,execution_time,0.761198,0.761198,0.761198,0.761198,0.761198,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,seidel-2d,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,int,x86-64,execution_time,0.958602,0.958602,0.958602,0.958602,0.958602,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,heat-3d,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,int,x86-64,execution_time,1.130463,1.130463,1.130463,1.130463,1.130463,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,cholesky,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,int,x86-64,execution_time,2.549996,2.549996,2.549996,2.549996,2.549996,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,ludcmp,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,int,x86-64,execution_time,2.792629,2.792629,2.792629,2.792629,2.792629,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,lu,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,int,x86-64,execution_time,2.956882,2.956882,2.956882,2.956882,2.956882,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,bicg,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,bbq,x86-64,execution_time,0.016057,0.016057,0.016057,0.016057,0.016057,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,mvt,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,bbq,x86-64,execution_time,0.016839,0.016839,0.016839,0.016839,0.016839,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,atax,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,bbq,x86-64,execution_time,0.015552,0.015552,0.015552,0.015552,0.015552,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,gemver,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,bbq,x86-64,execution_time,0.017414,0.017414,0.017414,0.017414,0.017414,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,trmm,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,bbq,x86-64,execution_time,0.02972,0.02972,0.02972,0.02972,0.02972,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,doitgen,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,bbq,x86-64,execution_time,0.035095,0.035095,0.035095,0.035095,0.035095,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,syrk,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,bbq,x86-64,execution_time,0.040909,0.040909,0.040909,0.040909,0.040909,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,correlation,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,bbq,x86-64,execution_time,0.040739,0.040739,0.040739,0.040739,0.040739,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,covariance,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,bbq,x86-64,execution_time,0.041628,0.041628,0.041628,0.041628,0.041628,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,symm,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,bbq,x86-64,execution_time,0.049008,0.049008,0.049008,0.049008,0.049008,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,syr2k,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,bbq,x86-64,execution_time,0.060276,0.060276,0.060276,0.060276,0.060276,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,gemm,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,bbq,x86-64,execution_time,0.055272,0.055272,0.055272,0.055272,0.055272,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,gramschmidt,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,bbq,x86-64,execution_time,0.056303,0.056303,0.056303,0.056303,0.056303,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,2mm,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,bbq,x86-64,execution_time,0.068298,0.068298,0.068298,0.068298,0.068298,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,nussinov,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,bbq,x86-64,execution_time,0.141606,0.141606,0.141606,0.141606,0.141606,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,adi,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,bbq,x86-64,execution_time,0.118455,0.118455,0.118455,0.118455,0.118455,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,3mm,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,bbq,x86-64,execution_time,0.108238,0.108238,0.108238,0.108238,0.108238,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,fdtd-2d,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,bbq,x86-64,execution_time,0.090989,0.090989,0.090989,0.090989,0.090989,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,jacobi-2d,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,bbq,x86-64,execution_time,0.121617,0.121617,0.121617,0.121617,0.121617,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,seidel-2d,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,bbq,x86-64,execution_time,0.210137,0.210137,0.210137,0.210137,0.210137,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,heat-3d,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,bbq,x86-64,execution_time,0.172164,0.172164,0.172164,0.172164,0.172164,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,cholesky,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,bbq,x86-64,execution_time,0.30266,0.30266,0.30266,0.30266,0.30266,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,ludcmp,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,bbq,x86-64,execution_time,0.324378,0.324378,0.324378,0.324378,0.324378,2023-04-13 10:46:02.047156-04
2022-10-05,NIGHTLY_RUN,PolybenchC,lu,jsc ,92f852a32bc3d2f924eb1b58b95e5393a27ebff6,bbq,x86-64,execution_time,0.345306,0.345306,0.345306,0.345306,0.345306,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,bicg,jsc ,1e857085f6729e460017f4a65639a08ab300be71,omg,x86-64,execution_time,0.034479,0.034479,0.034479,0.034479,0.034479,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,mvt,jsc ,1e857085f6729e460017f4a65639a08ab300be71,omg,x86-64,execution_time,0.032188,0.032188,0.032188,0.032188,0.032188,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,atax,jsc ,1e857085f6729e460017f4a65639a08ab300be71,omg,x86-64,execution_time,0.034622,0.034622,0.034622,0.034622,0.034622,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,gemver,jsc ,1e857085f6729e460017f4a65639a08ab300be71,omg,x86-64,execution_time,0.033663,0.033663,0.033663,0.033663,0.033663,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,trmm,jsc ,1e857085f6729e460017f4a65639a08ab300be71,omg,x86-64,execution_time,0.038164,0.038164,0.038164,0.038164,0.038164,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,doitgen,jsc ,1e857085f6729e460017f4a65639a08ab300be71,omg,x86-64,execution_time,0.040783,0.040783,0.040783,0.040783,0.040783,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,syrk,jsc ,1e857085f6729e460017f4a65639a08ab300be71,omg,x86-64,execution_time,0.041188,0.041188,0.041188,0.041188,0.041188,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,correlation,jsc ,1e857085f6729e460017f4a65639a08ab300be71,omg,x86-64,execution_time,0.045006,0.045006,0.045006,0.045006,0.045006,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,covariance,jsc ,1e857085f6729e460017f4a65639a08ab300be71,omg,x86-64,execution_time,0.044332,0.044332,0.044332,0.044332,0.044332,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,symm,jsc ,1e857085f6729e460017f4a65639a08ab300be71,omg,x86-64,execution_time,0.05064,0.05064,0.05064,0.05064,0.05064,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,syr2k,jsc ,1e857085f6729e460017f4a65639a08ab300be71,omg,x86-64,execution_time,0.050478,0.050478,0.050478,0.050478,0.050478,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,gemm,jsc ,1e857085f6729e460017f4a65639a08ab300be71,omg,x86-64,execution_time,0.048289,0.048289,0.048289,0.048289,0.048289,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,gramschmidt,jsc ,1e857085f6729e460017f4a65639a08ab300be71,omg,x86-64,execution_time,0.050608,0.050608,0.050608,0.050608,0.050608,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,2mm,jsc ,1e857085f6729e460017f4a65639a08ab300be71,omg,x86-64,execution_time,0.053934,0.053934,0.053934,0.053934,0.053934,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,nussinov,jsc ,1e857085f6729e460017f4a65639a08ab300be71,omg,x86-64,execution_time,0.056584,0.056584,0.056584,0.056584,0.056584,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,adi,jsc ,1e857085f6729e460017f4a65639a08ab300be71,omg,x86-64,execution_time,0.100166,0.100166,0.100166,0.100166,0.100166,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,3mm,jsc ,1e857085f6729e460017f4a65639a08ab300be71,omg,x86-64,execution_time,0.068844,0.068844,0.068844,0.068844,0.068844,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,fdtd-2d,jsc ,1e857085f6729e460017f4a65639a08ab300be71,omg,x86-64,execution_time,0.064518,0.064518,0.064518,0.064518,0.064518,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,jacobi-2d,jsc ,1e857085f6729e460017f4a65639a08ab300be71,omg,x86-64,execution_time,0.070446,0.070446,0.070446,0.070446,0.070446,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,seidel-2d,jsc ,1e857085f6729e460017f4a65639a08ab300be71,omg,x86-64,execution_time,0.194054,0.194054,0.194054,0.194054,0.194054,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,heat-3d,jsc ,1e857085f6729e460017f4a65639a08ab300be71,omg,x86-64,execution_time,0.094159,0.094159,0.094159,0.094159,0.094159,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,cholesky,jsc ,1e857085f6729e460017f4a65639a08ab300be71,omg,x86-64,execution_time,0.137073,0.137073,0.137073,0.137073,0.137073,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,ludcmp,jsc ,1e857085f6729e460017f4a65639a08ab300be71,omg,x86-64,execution_time,0.152712,0.152712,0.152712,0.152712,0.152712,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,lu,jsc ,1e857085f6729e460017f4a65639a08ab300be71,omg,x86-64,execution_time,0.153672,0.153672,0.153672,0.153672,0.153672,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,bicg,jsc ,1e857085f6729e460017f4a65639a08ab300be71,int,x86-64,execution_time,0.019804,0.019804,0.019804,0.019804,0.019804,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,mvt,jsc ,1e857085f6729e460017f4a65639a08ab300be71,int,x86-64,execution_time,0.021651,0.021651,0.021651,0.021651,0.021651,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,atax,jsc ,1e857085f6729e460017f4a65639a08ab300be71,int,x86-64,execution_time,0.021519,0.021519,0.021519,0.021519,0.021519,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,gemver,jsc ,1e857085f6729e460017f4a65639a08ab300be71,int,x86-64,execution_time,0.02806,0.02806,0.02806,0.02806,0.02806,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,trmm,jsc ,1e857085f6729e460017f4a65639a08ab300be71,int,x86-64,execution_time,0.129656,0.129656,0.129656,0.129656,0.129656,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,doitgen,jsc ,1e857085f6729e460017f4a65639a08ab300be71,int,x86-64,execution_time,0.1886,0.1886,0.1886,0.1886,0.1886,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,syrk,jsc ,1e857085f6729e460017f4a65639a08ab300be71,int,x86-64,execution_time,0.233469,0.233469,0.233469,0.233469,0.233469,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,correlation,jsc ,1e857085f6729e460017f4a65639a08ab300be71,int,x86-64,execution_time,0.234797,0.234797,0.234797,0.234797,0.234797,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,covariance,jsc ,1e857085f6729e460017f4a65639a08ab300be71,int,x86-64,execution_time,0.208271,0.208271,0.208271,0.208271,0.208271,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,symm,jsc ,1e857085f6729e460017f4a65639a08ab300be71,int,x86-64,execution_time,0.24258,0.24258,0.24258,0.24258,0.24258,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,syr2k,jsc ,1e857085f6729e460017f4a65639a08ab300be71,int,x86-64,execution_time,0.299292,0.299292,0.299292,0.299292,0.299292,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,gemm,jsc ,1e857085f6729e460017f4a65639a08ab300be71,int,x86-64,execution_time,0.311756,0.311756,0.311756,0.311756,0.311756,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,gramschmidt,jsc ,1e857085f6729e460017f4a65639a08ab300be71,int,x86-64,execution_time,0.38824,0.38824,0.38824,0.38824,0.38824,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,2mm,jsc ,1e857085f6729e460017f4a65639a08ab300be71,int,x86-64,execution_time,0.439385,0.439385,0.439385,0.439385,0.439385,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,nussinov,jsc ,1e857085f6729e460017f4a65639a08ab300be71,int,x86-64,execution_time,0.562675,0.562675,0.562675,0.562675,0.562675,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,adi,jsc ,1e857085f6729e460017f4a65639a08ab300be71,int,x86-64,execution_time,0.730557,0.730557,0.730557,0.730557,0.730557,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,3mm,jsc ,1e857085f6729e460017f4a65639a08ab300be71,int,x86-64,execution_time,0.768932,0.768932,0.768932,0.768932,0.768932,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,fdtd-2d,jsc ,1e857085f6729e460017f4a65639a08ab300be71,int,x86-64,execution_time,0.67579,0.67579,0.67579,0.67579,0.67579,2023-04-13 10:46:02.047156-04
2022-09-05,NIGHTLY_RUN,PolybenchC,jacobi-2d,jsc ,1e857085f6729e460017f4a65639a08ab300be71,int,x86-64,execution_time,0.761198,0.761198,0.761198,0.761198,0.761198,2023-04-13 10:46:02.047156-04
