Date,Engine,Benchmark,Operation,Value,MetricType,Version
2022-06-24,wizard,PolybenchC,bicg,0.011272889279066238,execution_time,VersionABCD
2022-06-25,wizard,PolybenchC,bicg,0.011234427018143783,execution_time,VersionABCD
2022-06-26,wizard,PolybenchC,bicg,0.011223838966499032,execution_time,VersionABCD
2022-06-27,wizard,PolybenchC,bicg,0.011206353595933036,execution_time,VersionABCD
2022-06-28,wizard,PolybenchC,bicg,0.011169484903861453,execution_time,VersionABCD
2022-06-29,wizard,PolybenchC,bicg,0.011151866543117471,execution_time,VersionABCD
2022-06-30,wizard,PolybenchC,bicg,0.011141841366927365,execution_time,VersionABCD
2022-07-01,wizard,PolybenchC,bicg,0.011122057245111967,execution_time,VersionABCD
2022-07-02,wizard,PolybenchC,bicg,0.011083695467371415,execution_time,VersionABCD
2022-07-03,wizard,PolybenchC,bicg,0.01104494332154304,execution_time,VersionABCD
2022-07-04,wizard,PolybenchC,bicg,0.011011167468940727,execution_time,VersionABCD
2022-07-05,wizard,PolybenchC,bicg,0.010979281522073246,execution_time,VersionABCD
2022-07-06,wizard,PolybenchC,bicg,0.01096400850955559,execution_time,VersionABCD
2022-07-07,wizard,PolybenchC,bicg,0.010926908868287585,execution_time,VersionABCD
2022-07-08,wizard,PolybenchC,bicg,0.010897184269719619,execution_time,VersionABCD
2022-07-09,wizard,PolybenchC,bicg,0.01086212240017063,execution_time,VersionABCD
2022-07-10,wizard,PolybenchC,bicg,0.01082929706060163,execution_time,VersionABCD
2022-07-11,wizard,PolybenchC,bicg,0.010805210784874182,execution_time,VersionABCD
2022-07-12,wizard,PolybenchC,bicg,0.010792211297359513,execution_time,VersionABCD
2022-07-13,wizard,PolybenchC,bicg,0.010774219088700392,execution_time,VersionABCD
2022-07-14,wizard,PolybenchC,bicg,0.010752570940323,execution_time,VersionABCD
2022-07-15,wizard,PolybenchC,bicg,0.010733870369798358,execution_time,VersionABCD
2022-07-16,wizard,PolybenchC,bicg,0.010697247257176128,execution_time,VersionABCD
2022-07-17,wizard,PolybenchC,bicg,0.010681896197051816,execution_time,VersionABCD
2022-07-18,wizard,PolybenchC,bicg,0.010645018646225132,execution_time,VersionABCD
2022-07-19,wizard,PolybenchC,bicg,0.010625753019350646,execution_time,VersionABCD
2022-07-20,wizard,PolybenchC,bicg,0.010595266113133831,execution_time,VersionABCD
2022-07-21,wizard,PolybenchC,bicg,0.010581791527652413,execution_time,VersionABCD
2022-07-22,wizard,PolybenchC,bicg,0.010560880309640381,execution_time,VersionABCD
2022-07-23,wizard,PolybenchC,bicg,0.010545287648180392,execution_time,VersionABCD
2022-07-24,wizard,PolybenchC,bicg,0.01053200380491776,execution_time,VersionABCD
2022-07-25,wizard,PolybenchC,bicg,0.010508265830133388,execution_time,VersionABCD
2022-07-26,wizard,PolybenchC,bicg,0.010479860702359985,execution_time,VersionABCD
2022-07-27,wizard,PolybenchC,bicg,0.01045960333895687,execution_time,VersionABCD
2022-07-28,wizard,PolybenchC,bicg,0.010443814643803355,execution_time,VersionABCD
2022-07-29,wizard,PolybenchC,bicg,0.010432330709184548,execution_time,VersionABCD
2022-07-30,wizard,PolybenchC,bicg,0.01041403692642199,execution_time,VersionABCD
2022-07-31,wizard,PolybenchC,bicg,0.010391853003891217,execution_time,VersionABCD
2022-08-01,wizard,PolybenchC,bicg,0.010364276495252761,execution_time,VersionABCD
2022-08-02,wizard,PolybenchC,bicg,0.010348049438994509,execution_time,VersionABCD
2022-08-03,wizard,PolybenchC,bicg,0.010329225644288603,execution_time,VersionABCD
2022-08-04,wizard,PolybenchC,bicg,0.010305588671941044,execution_time,VersionABCD
2022-08-05,wizard,PolybenchC,bicg,0.010291862556304331,execution_time,VersionABCD
2022-08-06,wizard,PolybenchC,bicg,0.010254185271989324,execution_time,VersionABCD
2022-08-07,wizard,PolybenchC,bicg,0.010220892943179615,execution_time,VersionABCD
2022-08-08,wizard,PolybenchC,bicg,0.010190096189953852,execution_time,VersionABCD
2022-08-09,wizard,PolybenchC,bicg,0.010156906647383852,execution_time,VersionABCD
2022-08-10,wizard,PolybenchC,bicg,0.010143748308217264,execution_time,VersionABCD
2022-08-11,wizard,PolybenchC,bicg,0.01011398028370773,execution_time,VersionABCD
2022-08-12,wizard,PolybenchC,bicg,0.010089680014827197,execution_time,VersionABCD
2022-08-13,wizard,PolybenchC,bicg,0.010068788305033688,execution_time,VersionABCD
2022-08-14,wizard,PolybenchC,bicg,0.010031313384251403,execution_time,VersionABCD
2022-08-15,wizard,PolybenchC,bicg,0.01002117848721072,execution_time,VersionABCD
2022-08-16,wizard,PolybenchC,bicg,0.010006955320020364,execution_time,VersionABCD
2022-08-17,wizard,PolybenchC,bicg,0.009975316517930937,execution_time,VersionABCD
2022-08-18,wizard,PolybenchC,bicg,0.009939367983896618,execution_time,VersionABCD
2022-08-19,wizard,PolybenchC,bicg,0.009912403793852257,execution_time,VersionABCD
2022-08-20,wizard,PolybenchC,bicg,0.009876768121889779,execution_time,VersionABCD
2022-08-21,wizard,PolybenchC,bicg,0.009851231916084262,execution_time,VersionABCD
2022-08-22,wizard,PolybenchC,bicg,0.009830100877654666,execution_time,VersionABCD
2022-08-23,wizard,PolybenchC,bicg,0.00981522089175294,execution_time,VersionABCD
2022-08-24,wizard,PolybenchC,bicg,0.009777786035953546,execution_time,VersionABCD
2022-08-25,wizard,PolybenchC,bicg,0.009757796425791042,execution_time,VersionABCD
2022-08-26,wizard,PolybenchC,bicg,0.009724574271298489,execution_time,VersionABCD
2022-08-27,wizard,PolybenchC,bicg,0.0097080458377895,execution_time,VersionABCD
2022-08-28,wizard,PolybenchC,bicg,0.009694347341007723,execution_time,VersionABCD
2022-08-29,wizard,PolybenchC,bicg,0.009669468871682118,execution_time,VersionABCD
2022-08-30,wizard,PolybenchC,bicg,0.009651302879705621,execution_time,VersionABCD
2022-08-31,wizard,PolybenchC,bicg,0.00963399565911105,execution_time,VersionABCD
2022-09-01,wizard,PolybenchC,bicg,0.009594385655692286,execution_time,VersionABCD
2022-09-02,wizard,PolybenchC,bicg,0.00958002124113982,execution_time,VersionABCD
2022-09-03,wizard,PolybenchC,bicg,0.00955692763167119,execution_time,VersionABCD
2022-09-04,wizard,PolybenchC,bicg,0.009522256974214851,execution_time,VersionABCD
2022-09-05,wizard,PolybenchC,bicg,0.009499857171651431,execution_time,VersionABCD
2022-09-06,wizard,PolybenchC,bicg,0.009464822984917312,execution_time,VersionABCD
2022-09-07,wizard,PolybenchC,bicg,0.009432797462579048,execution_time,VersionABCD
2022-09-08,wizard,PolybenchC,bicg,0.009413966798852163,execution_time,VersionABCD
2022-09-09,wizard,PolybenchC,bicg,0.009390076268253672,execution_time,VersionABCD
2022-09-10,wizard,PolybenchC,bicg,0.009364046790135758,execution_time,VersionABCD
2022-09-11,wizard,PolybenchC,bicg,0.009329030091852366,execution_time,VersionABCD
2022-09-12,wizard,PolybenchC,bicg,0.009299291831802892,execution_time,VersionABCD
2022-09-13,wizard,PolybenchC,bicg,0.009267894389836093,execution_time,VersionABCD
2022-09-14,wizard,PolybenchC,bicg,0.00924676807860588,execution_time,VersionABCD
2022-09-15,wizard,PolybenchC,bicg,0.009225325841439992,execution_time,VersionABCD
2022-09-16,wizard,PolybenchC,bicg,0.00919594000400792,execution_time,VersionABCD
2022-09-17,wizard,PolybenchC,bicg,0.009160596925365288,execution_time,VersionABCD
2022-09-18,wizard,PolybenchC,bicg,0.009132391235465725,execution_time,VersionABCD
2022-09-19,wizard,PolybenchC,bicg,0.009114415911074527,execution_time,VersionABCD
2022-09-20,wizard,PolybenchC,bicg,0.009090892927880807,execution_time,VersionABCD
2022-09-21,wizard,PolybenchC,bicg,0.009065305060479444,execution_time,VersionABCD
2022-09-22,wizard,PolybenchC,bicg,0.009040022264818077,execution_time,VersionABCD
2022-09-23,wizard,PolybenchC,bicg,0.009011930762877509,execution_time,VersionABCD
2022-09-24,wizard,PolybenchC,bicg,0.008985381363130165,execution_time,VersionABCD
2022-09-25,wizard,PolybenchC,bicg,0.008951352184672044,execution_time,VersionABCD
2022-09-26,wizard,PolybenchC,bicg,0.008932630143113681,execution_time,VersionABCD
2022-09-27,wizard,PolybenchC,bicg,0.008909597993992742,execution_time,VersionABCD
2022-09-28,wizard,PolybenchC,bicg,0.008885343040376298,execution_time,VersionABCD
2022-09-29,wizard,PolybenchC,bicg,0.008855736736661702,execution_time,VersionABCD
2022-09-30,wizard,PolybenchC,bicg,0.008817998955835597,execution_time,VersionABCD
2022-10-01,wizard,PolybenchC,bicg,0.008801546428111167,execution_time,VersionABCD
2022-10-02,wizard,PolybenchC,bicg,0.008785486020843194,execution_time,VersionABCD
2022-10-03,wizard,PolybenchC,bicg,0.008771100774999185,execution_time,VersionABCD
2022-10-04,wizard,PolybenchC,bicg,0.008753024320082188,execution_time,VersionABCD
2022-10-05,wizard,PolybenchC,bicg,0.008733351478535059,execution_time,VersionABCD
2022-10-06,wizard,PolybenchC,bicg,0.008697919508698011,execution_time,VersionABCD
2022-10-07,wizard,PolybenchC,bicg,0.008658689242581437,execution_time,VersionABCD
2022-10-08,wizard,PolybenchC,bicg,0.00862700093081744,execution_time,VersionABCD
2022-10-09,wizard,PolybenchC,bicg,0.008596540510235968,execution_time,VersionABCD
2022-10-10,wizard,PolybenchC,bicg,0.008578532746519466,execution_time,VersionABCD
2022-10-11,wizard,PolybenchC,bicg,0.008556134238591483,execution_time,VersionABCD
2022-10-12,wizard,PolybenchC,bicg,0.008533319332821322,execution_time,VersionABCD
2022-10-13,wizard,PolybenchC,bicg,0.00849346473349718,execution_time,VersionABCD
2022-10-14,wizard,PolybenchC,bicg,0.008478377592600662,execution_time,VersionABCD
2022-10-15,wizard,PolybenchC,bicg,0.008447758349880997,execution_time,VersionABCD
2022-10-16,wizard,PolybenchC,bicg,0.008421998984568748,execution_time,VersionABCD
2022-10-17,wizard,PolybenchC,bicg,0.008383540336098868,execution_time,VersionABCD
2022-10-18,wizard,PolybenchC,bicg,0.008354166162418656,execution_time,VersionABCD
2022-10-19,wizard,PolybenchC,bicg,0.008320816940745062,execution_time,VersionABCD
2022-10-20,wizard,PolybenchC,bicg,0.00828084102001847,execution_time,VersionABCD
2022-10-21,wizard,PolybenchC,bicg,0.00825429961063803,execution_time,VersionABCD
2022-10-22,wizard,PolybenchC,bicg,0.008235240788684156,execution_time,VersionABCD
2022-10-23,wizard,PolybenchC,bicg,0.008198266729254815,execution_time,VersionABCD
2022-10-24,wizard,PolybenchC,bicg,0.008176515542854701,execution_time,VersionABCD
2022-10-25,wizard,PolybenchC,bicg,0.008139360089652608,execution_time,VersionABCD
2022-10-26,wizard,PolybenchC,bicg,0.008107347902174638,execution_time,VersionABCD
2022-10-27,wizard,PolybenchC,bicg,0.008082077165194405,execution_time,VersionABCD
2022-10-28,wizard,PolybenchC,bicg,0.008070161809730173,execution_time,VersionABCD
2022-10-29,wizard,PolybenchC,bicg,0.008030712445475723,execution_time,VersionABCD
2022-10-30,wizard,PolybenchC,bicg,0.00801525456217487,execution_time,VersionABCD
2022-10-31,wizard,PolybenchC,bicg,0.007995769080501511,execution_time,VersionABCD
2022-11-01,wizard,PolybenchC,bicg,0.007974851987831318,execution_time,VersionABCD
2022-11-02,wizard,PolybenchC,bicg,0.007939070341296053,execution_time,VersionABCD
2022-11-03,wizard,PolybenchC,bicg,0.00791467824573112,execution_time,VersionABCD
2022-11-04,wizard,PolybenchC,bicg,0.007880819521855051,execution_time,VersionABCD
2022-11-05,wizard,PolybenchC,bicg,0.007849366484536052,execution_time,VersionABCD
2022-11-06,wizard,PolybenchC,bicg,0.007819011671673879,execution_time,VersionABCD
2022-11-07,wizard,PolybenchC,bicg,0.0078066848224102965,execution_time,VersionABCD
2022-11-08,wizard,PolybenchC,bicg,0.00777025349100167,execution_time,VersionABCD
2022-11-09,wizard,PolybenchC,bicg,0.007754799655761121,execution_time,VersionABCD
2022-11-10,wizard,PolybenchC,bicg,0.007740199985027872,execution_time,VersionABCD
2022-11-11,wizard,PolybenchC,bicg,0.0077024194527460345,execution_time,VersionABCD
2022-11-12,wizard,PolybenchC,bicg,0.0076663725431005214,execution_time,VersionABCD
2022-11-13,wizard,PolybenchC,bicg,0.007633828618792614,execution_time,VersionABCD
2022-11-14,wizard,PolybenchC,bicg,0.007615127911682417,execution_time,VersionABCD
2022-11-15,wizard,PolybenchC,bicg,0.007585765240198897,execution_time,VersionABCD
2022-11-16,wizard,PolybenchC,bicg,0.007571253940932773,execution_time,VersionABCD
2022-11-17,wizard,PolybenchC,bicg,0.00755757961104513,execution_time,VersionABCD
2022-11-18,wizard,PolybenchC,bicg,0.007536589337920747,execution_time,VersionABCD
2022-11-19,wizard,PolybenchC,bicg,0.007525570567295144,execution_time,VersionABCD
2022-11-20,wizard,PolybenchC,bicg,0.007504598126668688,execution_time,VersionABCD
2022-11-21,wizard,PolybenchC,bicg,0.00748508570052119,execution_time,VersionABCD
2022-11-22,wizard,PolybenchC,bicg,0.007464656050910222,execution_time,VersionABCD
2022-11-23,wizard,PolybenchC,bicg,0.0074382063619165125,execution_time,VersionABCD
2022-11-24,wizard,PolybenchC,bicg,0.007403155959105215,execution_time,VersionABCD
2022-11-25,wizard,PolybenchC,bicg,0.007385193617413062,execution_time,VersionABCD
2022-11-26,wizard,PolybenchC,bicg,0.007358488633847867,execution_time,VersionABCD
2022-11-27,wizard,PolybenchC,bicg,0.007345066928401501,execution_time,VersionABCD
2022-11-28,wizard,PolybenchC,bicg,0.007310881251020523,execution_time,VersionABCD
2022-11-29,wizard,PolybenchC,bicg,0.007300652882240319,execution_time,VersionABCD
2022-11-30,wizard,PolybenchC,bicg,0.0072648514706513305,execution_time,VersionABCD
2022-12-01,wizard,PolybenchC,bicg,0.0072277420231776765,execution_time,VersionABCD
2022-12-02,wizard,PolybenchC,bicg,0.007190711245677039,execution_time,VersionABCD
2022-12-03,wizard,PolybenchC,bicg,0.00716662102093528,execution_time,VersionABCD
2022-12-04,wizard,PolybenchC,bicg,0.007143622966699761,execution_time,VersionABCD
2022-12-05,wizard,PolybenchC,bicg,0.007122810942555888,execution_time,VersionABCD
2022-12-06,wizard,PolybenchC,bicg,0.007111573280250145,execution_time,VersionABCD
2022-12-07,wizard,PolybenchC,bicg,0.007077727948665954,execution_time,VersionABCD
2022-12-08,wizard,PolybenchC,bicg,0.007055529273253623,execution_time,VersionABCD
2022-12-09,wizard,PolybenchC,bicg,0.007026751904365805,execution_time,VersionABCD
2022-12-10,wizard,PolybenchC,bicg,0.006990830869283105,execution_time,VersionABCD
2022-12-11,wizard,PolybenchC,bicg,0.006972774997667163,execution_time,VersionABCD
2022-12-12,wizard,PolybenchC,bicg,0.006949303705484901,execution_time,VersionABCD
2022-12-13,wizard,PolybenchC,bicg,0.006912830972983935,execution_time,VersionABCD
2022-12-14,wizard,PolybenchC,bicg,0.006902480922008857,execution_time,VersionABCD
2022-12-15,wizard,PolybenchC,bicg,0.006870872016291622,execution_time,VersionABCD
2022-12-16,wizard,PolybenchC,bicg,0.0068341702830924025,execution_time,VersionABCD
2022-12-17,wizard,PolybenchC,bicg,0.006798658283124176,execution_time,VersionABCD
2022-12-18,wizard,PolybenchC,bicg,0.006783331236129367,execution_time,VersionABCD
2022-12-19,wizard,PolybenchC,bicg,0.0067522511618724095,execution_time,VersionABCD
2022-12-20,wizard,PolybenchC,bicg,0.006715505360265274,execution_time,VersionABCD
2022-12-21,wizard,PolybenchC,bicg,0.006704887656162478,execution_time,VersionABCD
2022-12-22,wizard,PolybenchC,bicg,0.006673937131027515,execution_time,VersionABCD
2022-12-23,wizard,PolybenchC,bicg,0.006656834035950355,execution_time,VersionABCD
2022-12-24,wizard,PolybenchC,bicg,0.006621032168287493,execution_time,VersionABCD
2022-12-25,wizard,PolybenchC,bicg,0.006610578143611802,execution_time,VersionABCD
2022-12-26,wizard,PolybenchC,bicg,0.006595740554098972,execution_time,VersionABCD
2022-12-27,wizard,PolybenchC,bicg,0.006568608032853163,execution_time,VersionABCD
2022-12-28,wizard,PolybenchC,bicg,0.006534930620518584,execution_time,VersionABCD
2022-12-29,wizard,PolybenchC,bicg,0.00651886050744684,execution_time,VersionABCD
2022-12-30,wizard,PolybenchC,bicg,0.0064827322038606885,execution_time,VersionABCD
2022-12-31,wizard,PolybenchC,bicg,0.006448567329196106,execution_time,VersionABCD
2022-01-01,wizard,PolybenchC,mvt,0.013318215152294774,execution_time,VersionABCD
2022-01-02,wizard,PolybenchC,mvt,0.013320264148967559,execution_time,VersionABCD
2022-01-03,wizard,PolybenchC,mvt,0.013322392355152349,execution_time,VersionABCD
2022-01-04,wizard,PolybenchC,mvt,0.013356662596318299,execution_time,VersionABCD
2022-01-05,wizard,PolybenchC,mvt,0.013350910140736177,execution_time,VersionABCD
2022-01-06,wizard,PolybenchC,mvt,0.013352182978275538,execution_time,VersionABCD
2022-01-07,wizard,PolybenchC,mvt,0.013376189432313754,execution_time,VersionABCD
2022-01-08,wizard,PolybenchC,mvt,0.013374524809406355,execution_time,VersionABCD
2022-01-09,wizard,PolybenchC,mvt,0.013403460752729865,execution_time,VersionABCD
2022-01-10,wizard,PolybenchC,mvt,0.013406161137161948,execution_time,VersionABCD
2022-01-11,wizard,PolybenchC,mvt,0.013418776570132816,execution_time,VersionABCD
2022-01-12,wizard,PolybenchC,mvt,0.013436356994739293,execution_time,VersionABCD
2022-01-13,wizard,PolybenchC,mvt,0.013432766777597391,execution_time,VersionABCD
2022-01-14,wizard,PolybenchC,mvt,0.013466062925527033,execution_time,VersionABCD
2022-01-15,wizard,PolybenchC,mvt,0.013482507401623118,execution_time,VersionABCD
2022-01-16,wizard,PolybenchC,mvt,0.01350493954132626,execution_time,VersionABCD
2022-01-17,wizard,PolybenchC,mvt,0.013499663296736263,execution_time,VersionABCD
2022-01-18,wizard,PolybenchC,mvt,0.013537544008844228,execution_time,VersionABCD
2022-01-19,wizard,PolybenchC,mvt,0.013539626387068866,execution_time,VersionABCD
2022-01-20,wizard,PolybenchC,mvt,0.01357839002985628,execution_time,VersionABCD
2022-01-21,wizard,PolybenchC,mvt,0.013575518206930532,execution_time,VersionABCD
2022-01-22,wizard,PolybenchC,mvt,0.01360976787969869,execution_time,VersionABCD
2022-01-23,wizard,PolybenchC,mvt,0.013618750427004033,execution_time,VersionABCD
2022-01-24,wizard,PolybenchC,mvt,0.013616439707628266,execution_time,VersionABCD
2022-01-25,wizard,PolybenchC,mvt,0.013655899579930835,execution_time,VersionABCD
2022-01-26,wizard,PolybenchC,mvt,0.013679509278858039,execution_time,VersionABCD
2022-01-27,wizard,PolybenchC,mvt,0.013680568364007098,execution_time,VersionABCD
2022-01-28,wizard,PolybenchC,mvt,0.013694329672558408,execution_time,VersionABCD
2022-01-29,wizard,PolybenchC,mvt,0.013711477316071615,execution_time,VersionABCD
2022-01-30,wizard,PolybenchC,mvt,0.013720796859587681,execution_time,VersionABCD
2022-01-31,wizard,PolybenchC,mvt,0.013755793443404603,execution_time,VersionABCD
2022-02-01,wizard,PolybenchC,mvt,0.013782473722152156,execution_time,VersionABCD
2022-02-02,wizard,PolybenchC,mvt,0.013796493937550077,execution_time,VersionABCD
2022-02-03,wizard,PolybenchC,mvt,0.013832689894219099,execution_time,VersionABCD
2022-02-04,wizard,PolybenchC,mvt,0.01386043681384361,execution_time,VersionABCD
2022-02-05,wizard,PolybenchC,mvt,0.013875892509344347,execution_time,VersionABCD
2022-02-06,wizard,PolybenchC,mvt,0.01386668579937181,execution_time,VersionABCD
2022-02-07,wizard,PolybenchC,mvt,0.01388559861773768,execution_time,VersionABCD
2022-02-08,wizard,PolybenchC,mvt,0.013897123292542772,execution_time,VersionABCD
2022-02-09,wizard,PolybenchC,mvt,0.013893682151682475,execution_time,VersionABCD
2022-02-10,wizard,PolybenchC,mvt,0.013889892440642163,execution_time,VersionABCD
2022-02-11,wizard,PolybenchC,mvt,0.01388501961027903,execution_time,VersionABCD
2022-02-12,wizard,PolybenchC,mvt,0.013910328553863946,execution_time,VersionABCD
2022-02-13,wizard,PolybenchC,mvt,0.013931807719031008,execution_time,VersionABCD
2022-02-14,wizard,PolybenchC,mvt,0.013971014871324471,execution_time,VersionABCD
2022-02-15,wizard,PolybenchC,mvt,0.01397310887550118,execution_time,VersionABCD
2022-02-16,wizard,PolybenchC,mvt,0.013968805338686217,execution_time,VersionABCD
2022-02-17,wizard,PolybenchC,mvt,0.014005907483246347,execution_time,VersionABCD
2022-02-18,wizard,PolybenchC,mvt,0.01403633654260505,execution_time,VersionABCD
2022-02-19,wizard,PolybenchC,mvt,0.014036324624274716,execution_time,VersionABCD
2022-02-20,wizard,PolybenchC,mvt,0.014070376170975254,execution_time,VersionABCD
2022-02-21,wizard,PolybenchC,mvt,0.01406933962490269,execution_time,VersionABCD
2022-02-22,wizard,PolybenchC,mvt,0.014070070620160316,execution_time,VersionABCD
2022-02-23,wizard,PolybenchC,mvt,0.014075351273964226,execution_time,VersionABCD
2022-02-24,wizard,PolybenchC,mvt,0.014082023922965961,execution_time,VersionABCD
2022-02-25,wizard,PolybenchC,mvt,0.014093902185764458,execution_time,VersionABCD
2022-02-26,wizard,PolybenchC,mvt,0.014097746648074463,execution_time,VersionABCD
2022-02-27,wizard,PolybenchC,mvt,0.014100647275610657,execution_time,VersionABCD
2022-02-28,wizard,PolybenchC,mvt,0.014092739114316258,execution_time,VersionABCD
2022-03-01,wizard,PolybenchC,mvt,0.014123586084384266,execution_time,VersionABCD
2022-03-02,wizard,PolybenchC,mvt,0.014116409089563617,execution_time,VersionABCD
2022-03-03,wizard,PolybenchC,mvt,0.014109594793198555,execution_time,VersionABCD
2022-03-04,wizard,PolybenchC,mvt,0.014107601041572564,execution_time,VersionABCD
2022-03-05,wizard,PolybenchC,mvt,0.014141586679457188,execution_time,VersionABCD
2022-03-06,wizard,PolybenchC,mvt,0.014133978858833003,execution_time,VersionABCD
2022-03-07,wizard,PolybenchC,mvt,0.014166839168578863,execution_time,VersionABCD
2022-03-08,wizard,PolybenchC,mvt,0.014196287003153521,execution_time,VersionABCD
2022-03-09,wizard,PolybenchC,mvt,0.01423190911570145,execution_time,VersionABCD
2022-03-10,wizard,PolybenchC,mvt,0.014223782362993556,execution_time,VersionABCD
2022-03-11,wizard,PolybenchC,mvt,0.014228188055233529,execution_time,VersionABCD
2022-03-12,wizard,PolybenchC,mvt,0.014218255354172172,execution_time,VersionABCD
2022-03-13,wizard,PolybenchC,mvt,0.014242353747206412,execution_time,VersionABCD
2022-03-14,wizard,PolybenchC,mvt,0.014261346342252566,execution_time,VersionABCD
2022-03-15,wizard,PolybenchC,mvt,0.014294256392138589,execution_time,VersionABCD
2022-03-16,wizard,PolybenchC,mvt,0.0143258493283579,execution_time,VersionABCD
2022-03-17,wizard,PolybenchC,mvt,0.01435749506836223,execution_time,VersionABCD
2022-03-18,wizard,PolybenchC,mvt,0.014396733392603184,execution_time,VersionABCD
2022-03-19,wizard,PolybenchC,mvt,0.014401315312544915,execution_time,VersionABCD
2022-03-20,wizard,PolybenchC,mvt,0.01442187126770625,execution_time,VersionABCD
2022-03-21,wizard,PolybenchC,mvt,0.014445780497132025,execution_time,VersionABCD
2022-03-22,wizard,PolybenchC,mvt,0.01445653409542779,execution_time,VersionABCD
2022-03-23,wizard,PolybenchC,mvt,0.01445039639442858,execution_time,VersionABCD
2022-03-24,wizard,PolybenchC,mvt,0.01445201613583968,execution_time,VersionABCD
2022-03-25,wizard,PolybenchC,mvt,0.014482641827165355,execution_time,VersionABCD
2022-03-26,wizard,PolybenchC,mvt,0.014485934386594892,execution_time,VersionABCD
2022-03-27,wizard,PolybenchC,mvt,0.014477898596813532,execution_time,VersionABCD
2022-03-28,wizard,PolybenchC,mvt,0.014487232756913323,execution_time,VersionABCD
2022-03-29,wizard,PolybenchC,mvt,0.014510782771877543,execution_time,VersionABCD
2022-03-30,wizard,PolybenchC,mvt,0.014505020699156575,execution_time,VersionABCD
2022-03-31,wizard,PolybenchC,mvt,0.014505749500148515,execution_time,VersionABCD
2022-04-01,wizard,PolybenchC,mvt,0.014518164222219073,execution_time,VersionABCD
2022-04-02,wizard,PolybenchC,mvt,0.014517318258282615,execution_time,VersionABCD
2022-04-03,wizard,PolybenchC,mvt,0.01452263289402233,execution_time,VersionABCD
2022-04-04,wizard,PolybenchC,mvt,0.014512919087295977,execution_time,VersionABCD
2022-04-05,wizard,PolybenchC,mvt,0.014520865632867372,execution_time,VersionABCD
2022-04-06,wizard,PolybenchC,mvt,0.014522719382660037,execution_time,VersionABCD
2022-04-07,wizard,PolybenchC,mvt,0.014518521165949028,execution_time,VersionABCD
2022-04-08,wizard,PolybenchC,mvt,0.01452448228844056,execution_time,VersionABCD
2022-04-09,wizard,PolybenchC,mvt,0.014520311941260381,execution_time,VersionABCD
2022-04-10,wizard,PolybenchC,mvt,0.01453556667781159,execution_time,VersionABCD
2022-04-11,wizard,PolybenchC,mvt,0.014508847795771896,execution_time,VersionABCD
2022-04-12,wizard,PolybenchC,mvt,0.014498471059139517,execution_time,VersionABCD
2022-04-13,wizard,PolybenchC,mvt,0.014475560892249656,execution_time,VersionABCD
2022-04-14,wizard,PolybenchC,mvt,0.014437854399348209,execution_time,VersionABCD
2022-04-15,wizard,PolybenchC,mvt,0.014402950108405737,execution_time,VersionABCD
2022-04-16,wizard,PolybenchC,mvt,0.014374236350147784,execution_time,VersionABCD
2022-04-17,wizard,PolybenchC,mvt,0.014342453741944896,execution_time,VersionABCD
2022-04-18,wizard,PolybenchC,mvt,0.014316972799279747,execution_time,VersionABCD
2022-04-19,wizard,PolybenchC,mvt,0.014289909575751252,execution_time,VersionABCD
2022-04-20,wizard,PolybenchC,mvt,0.014277953193432068,execution_time,VersionABCD
2022-04-21,wizard,PolybenchC,mvt,0.01426423988254618,execution_time,VersionABCD
2022-04-22,wizard,PolybenchC,mvt,0.014246261826291946,execution_time,VersionABCD
2022-04-23,wizard,PolybenchC,mvt,0.014207430568534338,execution_time,VersionABCD
2022-04-24,wizard,PolybenchC,mvt,0.014180435853507024,execution_time,VersionABCD
2022-04-25,wizard,PolybenchC,mvt,0.014147444098639677,execution_time,VersionABCD
2022-04-26,wizard,PolybenchC,mvt,0.014119067001953742,execution_time,VersionABCD
2022-04-27,wizard,PolybenchC,mvt,0.014096224229863086,execution_time,VersionABCD
2022-04-28,wizard,PolybenchC,mvt,0.014080822360280203,execution_time,VersionABCD
2022-04-29,wizard,PolybenchC,mvt,0.01404858942612008,execution_time,VersionABCD
2022-04-30,wizard,PolybenchC,mvt,0.014028153830603214,execution_time,VersionABCD
2022-05-01,wizard,PolybenchC,mvt,0.014006011375539033,execution_time,VersionABCD
2022-05-02,wizard,PolybenchC,mvt,0.01397915694282417,execution_time,VersionABCD
2022-05-03,wizard,PolybenchC,mvt,0.013964481105548458,execution_time,VersionABCD
2022-05-04,wizard,PolybenchC,mvt,0.013926192676366373,execution_time,VersionABCD
2022-05-05,wizard,PolybenchC,mvt,0.01391013130273963,execution_time,VersionABCD
2022-05-06,wizard,PolybenchC,mvt,0.013878023377879599,execution_time,VersionABCD
2022-05-07,wizard,PolybenchC,mvt,0.013867498022264923,execution_time,VersionABCD
2022-05-08,wizard,PolybenchC,mvt,0.01383044536891202,execution_time,VersionABCD
2022-05-09,wizard,PolybenchC,mvt,0.013810275444685662,execution_time,VersionABCD
2022-05-10,wizard,PolybenchC,mvt,0.013770722228612708,execution_time,VersionABCD
2022-05-11,wizard,PolybenchC,mvt,0.0137344715082581,execution_time,VersionABCD
2022-05-12,wizard,PolybenchC,mvt,0.01370571238208922,execution_time,VersionABCD
2022-05-13,wizard,PolybenchC,mvt,0.013686348246254282,execution_time,VersionABCD
